transaction_id,date,region,city,merchant_id,merchant_category,channel,payment_method,customer_segment,acquisition_source,device_type,amount_kzt,is_refunded,is_canceled,delivery_time_hours,suspicious_flag
6232,2024-03-15,Aktobe,Aktobe,3555,retail_fashion,offline_pos,qr_kaspi,retired,instagram,web,8087.82,0,0,,0
6233,2024-03-15,Shymkent,Pavlodar,1293,healthcare_services,offline_pos,card_kz,entrepreneur,google_ads,web,11733.91,0,1,,0
6234,2024-03-15,Aktobe,Almaty,2585,grocery,social_media,qr_kaspi,student,tiktok,web,6209.27,0,0,,0
6235,2024-03-15,Shymkent,Almaty,3323,grocery,online_store,card_kz,salary_worker,offline,web,6301.2,0,0,10.0,0
6236,2024-03-15,Astana,Karaganda,4213,grocery,online_store,cash,salary_worker,organic,web,3907.82,0,0,20.3,0
6237,2024-03-15,Shymkent,Karaganda,4062,digital_services,offline_pos,card_kz,salary_worker,tiktok,ios,13095.22,0,0,,0
6238,2024-03-15,Aktobe,Oskemen,3477,electronics,online_store,qr_kaspi,salary_worker,instagram,web,11928.56,0,0,0.4,0
6239,2024-03-15,Shymkent,Almaty,1472,ride_hailing,online_store,card_kz,entrepreneur,tiktok,android,3140.28,0,0,7.7,0
6240,2024-03-15,Aktobe,Aktobe,4473,retail_fashion,marketplace,card_kz,retired,google_ads,ios,7454.74,0,0,12.6,0
6241,2024-03-16,Aktobe,Aktobe,4865,education_services,offline_pos,qr_kaspi,student,instagram,android,12736.39,0,0,,0
6242,2024-03-16,Atyrau,Karaganda,1664,education_services,online_store,card_kz,entrepreneur,instagram,ios,22662.3,0,0,6.2,0
6243,2024-03-16,Taraz,Astana,1112,grocery,online_store,qr_kaspi,salary_worker,instagram,android,8393.75,0,0,12.1,0
6244,2024-03-16,Aktobe,Karaganda,4766,electronics,offline_pos,card_kz,retired,marketplace,web,20281.27,0,0,,0
6245,2024-03-16,Aktobe,Karaganda,3043,education_services,marketplace,qr_kaspi,entrepreneur,google_ads,ios,48432.51,0,0,3.9,0
6246,2024-03-16,Aktobe,Oskemen,3791,healthcare_services,mobile_app,card_kz,student,instagram,android,7664.11,0,0,3.3,0
6247,2024-03-16,Oskemen,Taraz,2922,retail_fashion,offline_pos,card_kz,retired,marketplace,ios,13147.48,0,0,,0
6248,2024-03-16,Kostanay,Karaganda,2411,digital_services,online_store,card_kz,retired,instagram,android,8270.7,0,0,4.2,0
6249,2024-03-16,Aktobe,Karaganda,3815,food_delivery,offline_pos,card_kz,salary_worker,instagram,web,20687.06,0,0,2.8,0
6250,2024-03-16,Almaty,Karaganda,2370,ecommerce_general,marketplace,cash,entrepreneur,referral,ios,32775.97,0,0,9.5,0
6251,2024-03-16,Astana,Shymkent,4286,travel,online_store,qr_kaspi,salary_worker,instagram,web,13378.5,0,0,1.3,0
6252,2024-03-16,Taraz,Aktobe,2262,digital_services,mobile_app,card_kz,student,organic,ios,10288.69,0,0,10.3,0
6253,2024-03-16,Astana,Aktobe,2038,ride_hailing,offline_pos,qr_kaspi,entrepreneur,instagram,ios,21222.84,0,0,,0
6254,2024-03-16,Kostanay,Oskemen,3848,grocery,offline_pos,wallet,salary_worker,tiktok,android,1953.89,0,0,,0
6255,2024-03-16,Pavlodar,Taraz,3459,digital_services,online_store,qr_kaspi,entrepreneur,marketplace,android,10325.58,0,0,14.0,0
6256,2024-03-16,Shymkent,Almaty,3480,education_services,online_store,card_kz,salary_worker,tiktok,web,13753.92,0,0,7.8,0
6257,2024-03-16,Shymkent,Aktobe,2620,retail_fashion,mobile_app,qr_kaspi,salary_worker,instagram,ios,43987.64,0,0,3.8,0
6258,2024-03-16,Almaty,Karaganda,1334,grocery,marketplace,cash,salary_worker,tiktok,web,5212.71,0,0,13.3,0
6259,2024-03-16,Shymkent,Astana,4567,digital_services,marketplace,card_kz,salary_worker,marketplace,android,9988.38,0,0,5.6,0
6260,2024-03-16,Pavlodar,Atyrau,3687,food_delivery,online_store,card_intl,salary_worker,organic,unknown,4601.65,0,0,9.5,0
6261,2024-03-16,Taraz,Shymkent,3103,electronics,social_media,wallet,student,tiktok,android,23642.69,0,0,,0
6262,2024-03-16,Pavlodar,Almaty,3324,electronics,online_store,card_kz,student,tiktok,web,4164.99,0,0,5.2,0
6263,2024-03-16,Aktobe,Astana,3904,food_delivery,offline_pos,card_kz,unknown,tiktok,ios,8176.62,0,0,6.0,0
6264,2024-03-16,Almaty,Shymkent,1024,ride_hailing,online_store,qr_kaspi,student,organic,web,4739.83,0,0,11.3,0
6265,2024-03-16,Almaty,Almaty,4102,ride_hailing,marketplace,wallet,salary_worker,marketplace,android,5141.36,0,0,13.1,0
6266,2024-03-16,Oskemen,Atyrau,3189,travel,offline_pos,qr_kaspi,salary_worker,google_ads,android,7771.69,0,0,,0
6267,2024-03-16,Atyrau,Almaty,2276,retail_fashion,social_media,qr_kaspi,entrepreneur,organic,web,5414.64,0,0,,0
6268,2024-03-16,Aktobe,Aktobe,2296,ride_hailing,offline_pos,qr_kaspi,entrepreneur,instagram,web,9845.67,0,0,,0
6269,2024-03-16,Kostanay,Kostanay,3898,ride_hailing,social_media,wallet,student,marketplace,ios,4993.54,0,0,,0
6270,2024-03-16,Pavlodar,Atyrau,4364,travel,social_media,card_kz,salary_worker,tiktok,ios,33192.29,0,0,,0
6271,2024-03-16,Almaty,Pavlodar,2172,electronics,offline_pos,qr_kaspi,unknown,tiktok,web,25270.76,0,0,,0
6272,2024-03-16,Almaty,Oskemen,2610,grocery,social_media,cash,salary_worker,instagram,android,6072.63,0,0,,0
6273,2024-03-16,Shymkent,Atyrau,2966,electronics,social_media,cash,salary_worker,google_ads,android,10353.05,0,1,,0
6274,2024-03-16,Astana,Aktobe,1173,food_delivery,online_store,card_kz,salary_worker,instagram,web,13874.63,0,0,6.7,0
6275,2024-03-16,Shymkent,Pavlodar,2464,retail_fashion,online_store,card_intl,salary_worker,organic,web,20154.85,0,0,9.0,0
6276,2024-03-16,Kostanay,Aktobe,4192,education_services,online_store,cash,salary_worker,offline,android,14434.16,0,0,2.4,0
6277,2024-03-16,Taraz,Astana,1906,travel,offline_pos,qr_kaspi,salary_worker,tiktok,android,45596.53,0,0,,0
6278,2024-03-16,Oskemen,Shymkent,4337,ride_hailing,online_store,qr_kaspi,salary_worker,instagram,web,16317.52,0,0,1.1,0
6279,2024-03-16,Taraz,Almaty,2511,food_delivery,online_store,card_kz,salary_worker,tiktok,android,12399.5,0,0,9.8,0
6280,2024-03-16,Almaty,Pavlodar,2243,ride_hailing,online_store,card_kz,salary_worker,google_ads,web,9379.74,0,0,8.9,0
6281,2024-03-16,Taraz,Pavlodar,2791,grocery,online_store,card_kz,student,google_ads,web,6622.66,0,0,10.3,0
6282,2024-03-16,Oskemen,Atyrau,3703,grocery,online_store,card_kz,salary_worker,organic,android,7699.0,0,0,11.4,0
6283,2024-03-16,Karaganda,Karaganda,4378,grocery,offline_pos,card_kz,entrepreneur,tiktok,ios,3025.56,0,0,,0
6284,2024-03-16,Taraz,Taraz,4284,ecommerce_general,online_store,card_kz,salary_worker,marketplace,android,9154.19,0,0,5.2,0
6285,2024-03-16,Atyrau,Karaganda,1296,retail_fashion,online_store,card_kz,salary_worker,referral,web,13684.34,0,0,5.8,0
6286,2024-03-16,Shymkent,Astana,4150,grocery,online_store,card_kz,salary_worker,organic,ios,25000.47,0,0,17.6,0
6287,2024-03-16,Taraz,Kostanay,3180,ride_hailing,mobile_app,card_kz,entrepreneur,tiktok,android,4510.66,0,0,9.5,0
6288,2024-03-16,Taraz,Oskemen,4035,grocery,mobile_app,cash,salary_worker,google_ads,android,2709.9,0,0,2.9,0
6289,2024-03-16,Karaganda,Pavlodar,2934,ecommerce_general,offline_pos,qr_kaspi,salary_worker,tiktok,android,5797.8,0,0,,0
6290,2024-03-16,Pavlodar,Almaty,4943,food_delivery,online_store,wallet,salary_worker,offline,android,11630.21,0,0,2.8,0
6291,2024-03-16,Astana,Atyrau,2120,ride_hailing,offline_pos,card_intl,student,referral,web,6039.63,0,0,,0
6292,2024-03-16,Aktobe,Almaty,4648,digital_services,online_store,cash,entrepreneur,instagram,web,10609.76,0,0,2.5,0
6293,2024-03-16,Taraz,Taraz,3300,ride_hailing,social_media,qr_kaspi,salary_worker,organic,android,7445.13,0,0,,0
6294,2024-03-16,Kostanay,Pavlodar,4978,education_services,social_media,card_intl,salary_worker,marketplace,web,11093.99,0,0,,0
6295,2024-03-16,Shymkent,Shymkent,3510,education_services,marketplace,card_kz,salary_worker,google_ads,unknown,25479.79,0,0,2.1,0
6296,2024-03-16,Taraz,Shymkent,4730,education_services,offline_pos,card_kz,salary_worker,instagram,android,24210.59,0,0,,0
6297,2024-03-16,Taraz,Aktobe,1079,digital_services,online_store,qr_kaspi,student,instagram,web,15064.64,0,0,1.0,0
6298,2024-03-16,Kostanay,Kostanay,4171,electronics,offline_pos,qr_kaspi,salary_worker,instagram,android,11153.64,0,0,,0
6299,2024-03-16,Oskemen,Atyrau,1863,education_services,mobile_app,cash,salary_worker,tiktok,ios,5066.92,0,0,9.2,0
6300,2024-03-16,Kostanay,Kostanay,4337,digital_services,mobile_app,wallet,unknown,organic,android,12550.37,0,0,3.5,0
6301,2024-03-16,Oskemen,Pavlodar,4000,retail_fashion,social_media,card_kz,salary_worker,tiktok,web,14837.06,0,0,,0
6302,2024-03-16,Taraz,Shymkent,3119,grocery,offline_pos,qr_kaspi,student,organic,unknown,6038.6,0,0,,0
6303,2024-03-16,Karaganda,Shymkent,3203,ecommerce_general,online_store,card_kz,student,organic,android,26503.67,0,0,13.2,0
6304,2024-03-16,Pavlodar,Aktobe,2461,food_delivery,offline_pos,wallet,entrepreneur,offline,web,16779.46,0,0,4.5,0
6305,2024-03-16,Atyrau,Almaty,2948,ecommerce_general,online_store,qr_kaspi,entrepreneur,tiktok,android,17569.26,0,0,11.8,0
6306,2024-03-16,Astana,Atyrau,4521,electronics,online_store,cash,salary_worker,organic,android,53058.44,0,0,11.7,0
6307,2024-03-16,Astana,Taraz,4482,ride_hailing,online_store,card_kz,salary_worker,tiktok,android,3041.92,0,0,1.8,0
6308,2024-03-16,Karaganda,Pavlodar,1724,healthcare_services,social_media,qr_kaspi,salary_worker,instagram,unknown,26956.7,0,0,,0
6309,2024-03-16,Almaty,Karaganda,2960,electronics,social_media,qr_kaspi,retired,google_ads,android,43270.2,0,0,,0
6310,2024-03-16,Oskemen,Shymkent,1824,ride_hailing,online_store,qr_kaspi,entrepreneur,tiktok,android,2160.98,0,0,21.4,0
6311,2024-03-16,Astana,Astana,4987,food_delivery,mobile_app,cash,student,tiktok,android,18622.78,0,0,3.1,0
6312,2024-03-16,Atyrau,Pavlodar,3820,ride_hailing,online_store,qr_kaspi,entrepreneur,tiktok,android,3071.87,0,0,6.7,0
6313,2024-03-16,Taraz,Atyrau,4362,retail_fashion,social_media,qr_kaspi,retired,referral,web,4258.44,0,0,,0
6314,2024-03-16,Kostanay,Atyrau,3194,travel,offline_pos,cash,entrepreneur,marketplace,android,22404.31,0,0,,0
6315,2024-03-16,Pavlodar,Karaganda,2155,electronics,offline_pos,card_kz,student,instagram,android,30158.84,0,0,,0
6316,2024-03-16,Shymkent,Atyrau,2045,ride_hailing,social_media,qr_kaspi,retired,tiktok,android,2314.16,0,0,,0
6317,2024-03-16,Atyrau,Almaty,4618,ecommerce_general,offline_pos,wallet,entrepreneur,organic,ios,9318.49,0,0,,0
6318,2024-03-16,Aktobe,Aktobe,4190,ride_hailing,marketplace,card_kz,salary_worker,organic,ios,7462.43,0,0,2.0,0
6319,2024-03-16,Astana,Shymkent,1070,ecommerce_general,online_store,wallet,student,offline,ios,13374.26,0,0,4.9,0
6320,2024-03-16,Karaganda,Kostanay,4353,education_services,online_store,card_kz,salary_worker,marketplace,android,10452.93,0,0,2.5,0
6321,2024-03-16,Karaganda,Aktobe,3405,healthcare_services,online_store,card_kz,salary_worker,referral,web,11737.33,0,0,13.8,0
6322,2024-03-16,Atyrau,Aktobe,3853,ecommerce_general,social_media,card_kz,salary_worker,referral,web,9741.88,0,0,,0
6323,2024-03-16,Pavlodar,Shymkent,2418,ecommerce_general,online_store,card_kz,unknown,offline,android,20004.7,0,0,6.0,0
6324,2024-03-16,Oskemen,Oskemen,3941,ride_hailing,online_store,wallet,student,referral,ios,4174.88,0,0,6.1,0
6325,2024-03-16,Shymkent,Aktobe,1043,grocery,online_store,card_kz,unknown,instagram,ios,15681.94,1,0,6.7,0
6326,2024-03-16,Astana,Atyrau,1748,ecommerce_general,social_media,wallet,entrepreneur,instagram,android,8232.07,0,0,,0
6327,2024-03-16,Kostanay,Karaganda,1546,electronics,mobile_app,qr_kaspi,salary_worker,organic,android,12113.02,0,0,7.3,0
6328,2024-03-16,Atyrau,Oskemen,3716,grocery,offline_pos,card_intl,salary_worker,referral,android,10260.2,0,0,,0
6329,2024-03-16,Taraz,Oskemen,4272,travel,social_media,cash,salary_worker,tiktok,android,35063.42,0,0,,0
6330,2024-03-16,Aktobe,Karaganda,1717,grocery,offline_pos,qr_kaspi,student,tiktok,ios,10427.75,1,0,,0
6331,2024-03-16,Aktobe,Taraz,4921,digital_services,mobile_app,qr_kaspi,entrepreneur,organic,android,4597.19,0,0,1.7,0
6332,2024-03-16,Astana,Karaganda,3168,electronics,social_media,card_intl,salary_worker,tiktok,android,7952.19,0,0,,0
6333,2024-03-16,Karaganda,Aktobe,4999,education_services,online_store,qr_kaspi,student,tiktok,ios,11675.75,0,0,11.4,0
6334,2024-03-16,Taraz,Almaty,3537,retail_fashion,social_media,cash,entrepreneur,marketplace,android,5047.02,0,0,,0
6335,2024-03-16,Pavlodar,Almaty,2421,ecommerce_general,social_media,cash,unknown,tiktok,android,49241.03,0,0,,0
6336,2024-03-16,Oskemen,Astana,1608,digital_services,offline_pos,cash,salary_worker,tiktok,android,19079.47,1,0,,0
6337,2024-03-16,Karaganda,Karaganda,3419,digital_services,offline_pos,qr_kaspi,entrepreneur,organic,ios,6009.09,0,0,,0
6338,2024-03-16,Shymkent,Almaty,4148,travel,online_store,qr_kaspi,student,offline,android,41637.42,0,0,5.8,0
6339,2024-03-16,Pavlodar,Almaty,3936,ecommerce_general,marketplace,qr_kaspi,student,tiktok,web,24661.75,0,0,19.5,0
6340,2024-03-16,Taraz,Astana,1897,ride_hailing,offline_pos,wallet,student,marketplace,web,5853.94,0,0,,0
6341,2024-03-16,Pavlodar,Pavlodar,3278,ecommerce_general,offline_pos,qr_kaspi,retired,tiktok,web,5466.29,0,0,,0
6342,2024-03-16,Astana,Karaganda,1111,ride_hailing,marketplace,qr_kaspi,student,google_ads,ios,6767.96,0,0,9.3,0
6343,2024-03-16,Pavlodar,Oskemen,3738,digital_services,online_store,card_intl,salary_worker,google_ads,web,13260.33,0,0,10.4,0
6344,2024-03-16,Astana,Almaty,4931,grocery,social_media,qr_kaspi,salary_worker,tiktok,unknown,7597.1,0,0,,0
6345,2024-03-17,Atyrau,Taraz,1399,grocery,online_store,card_intl,student,tiktok,web,4762.06,0,0,2.3,0
6346,2024-03-17,Shymkent,Aktobe,2185,electronics,social_media,qr_kaspi,salary_worker,instagram,android,15487.52,1,0,,0
6347,2024-03-17,Atyrau,Atyrau,3725,food_delivery,marketplace,card_intl,student,marketplace,android,7935.43,0,0,5.1,0
6348,2024-03-17,Shymkent,Kostanay,3244,ecommerce_general,offline_pos,wallet,salary_worker,referral,web,4884.78,0,0,,0
6349,2024-03-17,Atyrau,Astana,3808,ecommerce_general,online_store,qr_kaspi,entrepreneur,organic,ios,9878.47,0,0,3.1,0
6350,2024-03-17,Atyrau,Karaganda,1699,retail_fashion,marketplace,card_kz,salary_worker,organic,ios,11857.04,0,0,3.8,0
6351,2024-03-17,Karaganda,Oskemen,1309,ride_hailing,online_store,qr_kaspi,unknown,google_ads,android,4333.75,0,0,7.3,0
6352,2024-03-17,Almaty,Oskemen,3524,grocery,offline_pos,card_kz,salary_worker,referral,android,9429.19,0,0,,0
6353,2024-03-17,Taraz,Pavlodar,2344,healthcare_services,marketplace,wallet,entrepreneur,tiktok,ios,21692.56,0,0,2.9,0
6354,2024-03-17,Kostanay,Astana,1435,ecommerce_general,offline_pos,cash,retired,google_ads,web,8938.83,1,0,,0
6355,2024-03-17,Taraz,Atyrau,3668,food_delivery,online_store,qr_kaspi,entrepreneur,tiktok,ios,17734.05,0,0,7.1,0
6356,2024-03-17,Taraz,Taraz,1340,education_services,offline_pos,qr_kaspi,entrepreneur,tiktok,android,7903.28,0,0,,0
6357,2024-03-17,Taraz,Karaganda,4890,ride_hailing,social_media,card_kz,unknown,instagram,ios,8494.23,0,0,,0
6358,2024-03-17,Shymkent,Atyrau,2191,ecommerce_general,offline_pos,wallet,student,tiktok,android,15645.02,0,0,,0
6359,2024-03-17,Kostanay,Aktobe,3961,digital_services,offline_pos,card_kz,salary_worker,organic,web,24321.41,0,0,,0
6360,2024-03-17,Astana,Karaganda,2524,education_services,online_store,qr_kaspi,entrepreneur,offline,android,13576.73,0,0,12.9,0
6361,2024-03-17,Astana,Oskemen,1157,education_services,social_media,cash,retired,instagram,unknown,18766.84,0,0,,0
6362,2024-03-17,Kostanay,Karaganda,1572,food_delivery,online_store,card_kz,student,tiktok,web,6560.66,0,0,5.6,0
6363,2024-03-17,Shymkent,Astana,3664,food_delivery,mobile_app,qr_kaspi,retired,google_ads,ios,8109.22,0,0,1.5,0
6364,2024-03-17,Shymkent,Aktobe,4585,grocery,online_store,qr_kaspi,entrepreneur,organic,android,24955.16,0,0,8.8,0
6365,2024-03-17,Astana,Almaty,3335,ecommerce_general,online_store,card_kz,retired,organic,android,26083.01,0,0,14.1,0
6366,2024-03-17,Taraz,Shymkent,3502,ecommerce_general,offline_pos,card_kz,entrepreneur,instagram,ios,18748.76,0,0,,0
6367,2024-03-17,Karaganda,Karaganda,2536,ecommerce_general,marketplace,card_kz,salary_worker,tiktok,web,26108.21,0,0,2.8,0
6368,2024-03-17,Almaty,Atyrau,2564,education_services,online_store,card_kz,student,organic,android,22100.29,0,0,30.2,0
6369,2024-03-17,Kostanay,Atyrau,1456,food_delivery,mobile_app,card_kz,salary_worker,instagram,web,13832.15,0,0,10.1,0
6370,2024-03-17,Pavlodar,Almaty,1834,retail_fashion,mobile_app,card_kz,entrepreneur,offline,unknown,20385.13,0,0,22.2,0
6371,2024-03-17,Karaganda,Almaty,3043,electronics,social_media,qr_kaspi,retired,instagram,ios,9573.54,0,0,,0
6372,2024-03-17,Oskemen,Atyrau,4899,ecommerce_general,offline_pos,cash,salary_worker,instagram,android,5129.58,0,0,,0
6373,2024-03-17,Shymkent,Oskemen,4211,electronics,mobile_app,cash,salary_worker,tiktok,ios,27618.76,0,0,6.6,0
6374,2024-03-17,Astana,Kostanay,4953,retail_fashion,online_store,card_kz,student,google_ads,android,8730.04,0,0,8.0,0
6375,2024-03-17,Almaty,Oskemen,3675,digital_services,mobile_app,qr_kaspi,retired,google_ads,android,24618.87,0,0,5.7,0
6376,2024-03-17,Pavlodar,Astana,3116,food_delivery,offline_pos,cash,student,instagram,web,13391.3,0,0,8.2,0
6377,2024-03-17,Pavlodar,Pavlodar,2490,education_services,online_store,cash,retired,tiktok,unknown,17053.94,0,0,15.7,0
6378,2024-03-17,Kostanay,Atyrau,2015,ride_hailing,online_store,card_kz,salary_worker,referral,ios,9648.39,0,0,7.8,0
6379,2024-03-17,Oskemen,Pavlodar,1320,electronics,offline_pos,card_kz,salary_worker,organic,ios,18721.45,0,0,,0
6380,2024-03-17,Aktobe,Almaty,2039,retail_fashion,social_media,cash,salary_worker,organic,ios,9985.25,0,0,,0
6381,2024-03-17,Pavlodar,Karaganda,1666,food_delivery,social_media,cash,salary_worker,google_ads,android,9003.39,0,0,0.3,0
6382,2024-03-17,Oskemen,Kostanay,4093,travel,social_media,card_kz,entrepreneur,marketplace,ios,12719.08,0,0,,0
6383,2024-03-17,Astana,Astana,2985,digital_services,marketplace,qr_kaspi,salary_worker,tiktok,android,27312.91,0,0,5.4,0
6384,2024-03-17,Astana,Pavlodar,3407,grocery,marketplace,cash,salary_worker,instagram,web,7739.86,0,0,10.0,0
6385,2024-03-17,Oskemen,Astana,3264,ride_hailing,online_store,wallet,retired,tiktok,unknown,4402.23,0,0,4.0,0
6386,2024-03-17,Oskemen,Atyrau,1152,digital_services,mobile_app,card_kz,entrepreneur,organic,android,7895.81,0,0,7.5,0
6387,2024-03-17,Oskemen,Shymkent,2313,grocery,online_store,qr_kaspi,salary_worker,organic,unknown,12202.67,0,0,9.6,0
6388,2024-03-17,Astana,Oskemen,4121,ecommerce_general,offline_pos,card_kz,entrepreneur,instagram,web,6251.77,0,0,,0
6389,2024-03-17,Astana,Taraz,2569,food_delivery,offline_pos,cash,entrepreneur,instagram,unknown,5347.53,0,0,6.5,0
6390,2024-03-17,Taraz,Aktobe,1544,healthcare_services,online_store,wallet,student,tiktok,ios,6169.99,1,0,5.2,0
6391,2024-03-17,Shymkent,Atyrau,1141,food_delivery,online_store,wallet,student,tiktok,ios,6907.24,1,0,5.5,0
6392,2024-03-17,Kostanay,Astana,4690,electronics,online_store,qr_kaspi,salary_worker,instagram,android,14472.42,0,0,7.6,0
6393,2024-03-17,Pavlodar,Taraz,1214,electronics,online_store,qr_kaspi,entrepreneur,marketplace,android,11234.3,0,0,6.8,0
6394,2024-03-17,Karaganda,Taraz,1136,education_services,mobile_app,card_kz,salary_worker,organic,android,8815.81,0,0,16.5,0
6395,2024-03-17,Shymkent,Aktobe,1745,ecommerce_general,mobile_app,cash,entrepreneur,instagram,unknown,16702.88,0,0,7.1,0
6396,2024-03-17,Astana,Pavlodar,2844,travel,marketplace,card_kz,student,organic,android,53315.33,0,0,5.1,0
6397,2024-03-17,Kostanay,Taraz,4455,healthcare_services,mobile_app,cash,retired,referral,android,46055.49,0,0,1.4,0
6398,2024-03-17,Shymkent,Pavlodar,3492,healthcare_services,online_store,card_kz,retired,instagram,android,26145.11,0,0,2.0,0
6399,2024-03-17,Karaganda,Atyrau,3099,grocery,marketplace,card_kz,salary_worker,google_ads,android,4440.37,0,0,7.3,0
6400,2024-03-17,Taraz,Taraz,1645,grocery,marketplace,card_kz,student,instagram,android,5067.53,0,0,21.8,0
6401,2024-03-17,Astana,Aktobe,2009,food_delivery,offline_pos,qr_kaspi,entrepreneur,tiktok,android,13017.69,0,0,4.1,0
6402,2024-03-17,Oskemen,Almaty,1673,ecommerce_general,online_store,cash,entrepreneur,instagram,ios,6001.5,0,0,1.3,0
6403,2024-03-17,Pavlodar,Almaty,3148,healthcare_services,marketplace,qr_kaspi,entrepreneur,instagram,android,42839.57,0,0,11.2,0
6404,2024-03-17,Aktobe,Kostanay,4711,retail_fashion,marketplace,cash,salary_worker,instagram,ios,13540.44,0,0,18.0,0
6405,2024-03-17,Kostanay,Almaty,4040,ecommerce_general,offline_pos,qr_kaspi,entrepreneur,organic,web,14651.38,0,0,,0
6406,2024-03-17,Aktobe,Shymkent,1782,food_delivery,offline_pos,cash,salary_worker,instagram,android,9676.94,0,0,5.2,0
6407,2024-03-17,Almaty,Aktobe,2152,ecommerce_general,marketplace,qr_kaspi,salary_worker,instagram,ios,26615.17,0,0,3.6,0
6408,2024-03-17,Shymkent,Taraz,4422,grocery,offline_pos,card_kz,salary_worker,instagram,android,12891.67,0,0,,0
6409,2024-03-17,Shymkent,Karaganda,3235,education_services,offline_pos,cash,student,instagram,web,7426.66,0,0,,0
6410,2024-03-17,Aktobe,Oskemen,4010,healthcare_services,offline_pos,card_kz,entrepreneur,instagram,android,22184.34,0,0,,0
6411,2024-03-17,Atyrau,Aktobe,2352,ecommerce_general,mobile_app,card_kz,entrepreneur,tiktok,ios,12349.72,0,0,1.4,0
