transaction_id;date;region;city;merchant_id;merchant_category;channel;payment_method;customer_segment;acquisition_source;device_type;amount_kzt;;;;
6934;2024-03-24;Atyrau;Kostanay;2915;ecommerce_general;online_store;cash;salary_worker;tiktok;android;8465.87;;;;
6935;2024-03-24;Kostanay;Aktobe;4152;travel;offline_pos;qr_kaspi;student;marketplace;web;12896.66;;;;
6936;2024-03-24;Atyrau;Pavlodar;4584;retail_fashion;online_store;qr_kaspi;entrepreneur;google_ads;android;16006.24;;;;
6937;2024-03-24;Almaty;Pavlodar;1715;ride_hailing;social_media;cash;student;tiktok;android;4183.99;;;;
6938;2024-03-24;Almaty;Almaty;2364;ecommerce_general;mobile_app;card_kz;salary_worker;tiktok;web;23420.9;;;;
6939;2024-03-24;Shymkent;Almaty;4044;ecommerce_general;online_store;card_kz;entrepreneur;instagram;ios;18872.14;;;;
6940;2024-03-24;Astana;Kostanay;2524;digital_services;offline_pos;cash;student;organic;android;15471.38;;;;
6941;2024-03-24;Shymkent;Oskemen;4299;ride_hailing;online_store;qr_kaspi;salary_worker;organic;android;7673.55;;;;
6942;2024-03-24;Shymkent;Taraz;2497;grocery;mobile_app;wallet;salary_worker;google_ads;ios;4131.62;;;;
6943;2024-03-24;Aktobe;Aktobe;2191;grocery;online_store;wallet;salary_worker;google_ads;android;9859.59;;;;
6944;2024-03-24;Almaty;Almaty;4237;digital_services;mobile_app;card_kz;unknown;instagram;ios;10023.9;;;;
6945;2024-03-24;Atyrau;Astana;3245;education_services;online_store;card_kz;salary_worker;instagram;android;12676.38;;;;
6946;2024-03-24;Aktobe;Astana;2955;retail_fashion;marketplace;card_kz;student;tiktok;unknown;28631.75;;;;
6947;2024-03-24;Astana;Atyrau;1773;retail_fashion;marketplace;card_kz;unknown;referral;android;26051.5;;;;
6948;2024-03-24;Almaty;Karaganda;2089;ride_hailing;online_store;qr_kaspi;entrepreneur;google_ads;web;10594.56;;;;
6949;2024-03-24;Karaganda;Kostanay;3984;education_services;offline_pos;card_kz;student;tiktok;ios;19249.96;;;;
6950;2024-03-24;Oskemen;Kostanay;1377;grocery;online_store;card_kz;entrepreneur;offline;android;4878.07;;;;
6951;2024-03-24;Almaty;Karaganda;2218;grocery;mobile_app;card_kz;entrepreneur;offline;android;4688.24;;;;
6952;2024-03-24;Taraz;Astana;4637;grocery;social_media;cash;entrepreneur;instagram;web;21081.04;;;;
6953;2024-03-24;Taraz;Aktobe;3318;food_delivery;online_store;qr_kaspi;salary_worker;instagram;unknown;2918.32;;;;
6954;2024-03-24;Kostanay;Oskemen;1188;ecommerce_general;social_media;wallet;salary_worker;instagram;unknown;8668.79;;;;
6955;2024-03-24;Kostanay;Almaty;2944;retail_fashion;online_store;card_kz;salary_worker;instagram;ios;4933.02;;;;
6956;2024-03-24;Taraz;Aktobe;1064;electronics;online_store;card_kz;entrepreneur;referral;android;35806.77;;;;
6957;2024-03-24;Taraz;Pavlodar;1145;travel;online_store;qr_kaspi;student;google_ads;ios;31458.3;;;;
6958;2024-03-24;Pavlodar;Atyrau;1087;education_services;offline_pos;qr_kaspi;salary_worker;google_ads;ios;8414.21;;;;
6959;2024-03-24;Atyrau;Shymkent;4270;food_delivery;online_store;qr_kaspi;student;tiktok;web;11194.85;;;;
6960;2024-03-24;Aktobe;Taraz;1032;food_delivery;offline_pos;card_intl;retired;referral;ios;5214.86;;;;
6961;2024-03-24;Pavlodar;Karaganda;1430;digital_services;marketplace;card_kz;salary_worker;referral;android;24871.43;;;;
6962;2024-03-24;Oskemen;Pavlodar;1507;food_delivery;offline_pos;card_kz;student;marketplace;android;27250.9;;;;
6963;2024-03-24;Astana;Astana;4559;electronics;mobile_app;qr_kaspi;salary_worker;google_ads;web;22077.29;;;;
6964;2024-03-24;Atyrau;Oskemen;3770;food_delivery;mobile_app;card_intl;salary_worker;organic;unknown;36741.27;;;;
6965;2024-03-24;Astana;Oskemen;2513;grocery;mobile_app;qr_kaspi;student;tiktok;web;8903.38;;;;
6966;2024-03-24;Astana;Atyrau;2673;grocery;marketplace;card_intl;student;instagram;web;8372.03;;;;
6967;2024-03-24;Oskemen;Atyrau;3105;ride_hailing;offline_pos;cash;salary_worker;tiktok;android;10673.49;;;;
6968;2024-03-24;Almaty;Taraz;2443;ecommerce_general;marketplace;qr_kaspi;salary_worker;instagram;ios;5683.54;;;;
6969;2024-03-24;Pavlodar;Atyrau;2049;grocery;social_media;card_kz;entrepreneur;google_ads;android;8803.36;;;;
6970;2024-03-24;Almaty;Shymkent;3444;digital_services;offline_pos;cash;entrepreneur;google_ads;android;19163.81;;;;
6971;2024-03-24;Aktobe;Aktobe;1735;retail_fashion;offline_pos;qr_kaspi;salary_worker;referral;unknown;17988.43;;;;
6972;2024-03-24;Atyrau;Aktobe;3591;ride_hailing;social_media;card_kz;salary_worker;referral;ios;7948.0;;;;
6973;2024-03-24;Almaty;Oskemen;3841;ecommerce_general;online_store;qr_kaspi;salary_worker;tiktok;web;12817.35;;;;
6974;2024-03-24;Atyrau;Karaganda;4679;ecommerce_general;offline_pos;card_kz;unknown;instagram;ios;5057.58;;;;
6975;2024-03-24;Almaty;Astana;2655;travel;online_store;qr_kaspi;salary_worker;google_ads;ios;21474.46;;;;
6976;2024-03-24;Aktobe;Astana;3722;education_services;online_store;card_kz;salary_worker;offline;ios;70627.56;;;;
6977;2024-03-24;Taraz;Atyrau;3713;healthcare_services;online_store;card_intl;salary_worker;instagram;android;18901.88;;;;
6978;2024-03-24;Karaganda;Pavlodar;1905;ecommerce_general;marketplace;card_kz;retired;google_ads;android;4190.63;;;;
6979;2024-03-24;Astana;Aktobe;2537;retail_fashion;marketplace;card_kz;unknown;google_ads;android;7292.5;;;;
6980;2024-03-24;Shymkent;Taraz;2431;retail_fashion;social_media;qr_kaspi;unknown;tiktok;unknown;4168.14;;;;
6981;2024-03-24;Kostanay;Almaty;2777;food_delivery;offline_pos;card_kz;salary_worker;offline;ios;7058.56;;;;
6982;2024-03-24;Pavlodar;Astana;3459;retail_fashion;marketplace;wallet;salary_worker;organic;ios;13521.79;;;;
6983;2024-03-24;Shymkent;Kostanay;2798;food_delivery;mobile_app;qr_kaspi;salary_worker;organic;android;5248.9;;;;
6984;2024-03-24;Shymkent;Atyrau;2203;grocery;mobile_app;card_kz;salary_worker;instagram;android;4014.11;;;;
6985;2024-03-24;Taraz;Atyrau;4432;food_delivery;marketplace;qr_kaspi;salary_worker;referral;web;16864.1;;;;
6986;2024-03-24;Astana;Pavlodar;3964;electronics;offline_pos;qr_kaspi;salary_worker;google_ads;web;29238.48;;;;
6987;2024-03-24;Astana;Oskemen;2507;grocery;online_store;wallet;retired;referral;web;4165.21;;;;
6988;2024-03-24;Shymkent;Aktobe;3016;ecommerce_general;offline_pos;card_kz;salary_worker;tiktok;web;4237.16;;;;
6989;2024-03-24;Oskemen;Shymkent;2764;electronics;marketplace;qr_kaspi;salary_worker;google_ads;android;12213.1;;;;
6990;2024-03-24;Shymkent;Kostanay;3440;digital_services;online_store;qr_kaspi;salary_worker;instagram;android;11551.75;;;;
6991;2024-03-24;Taraz;Aktobe;2576;healthcare_services;online_store;card_kz;entrepreneur;organic;ios;19761.63;;;;
6992;2024-03-24;Kostanay;Atyrau;3123;grocery;offline_pos;card_kz;salary_worker;organic;web;9353.79;;;;
6993;2024-03-24;Oskemen;Karaganda;2787;ecommerce_general;offline_pos;cash;salary_worker;tiktok;ios;7397.71;;;;
6994;2024-03-24;Shymkent;Karaganda;3764;grocery;social_media;card_kz;salary_worker;google_ads;android;4816.42;;;;
6995;2024-03-24;Atyrau;Karaganda;2693;ecommerce_general;offline_pos;qr_kaspi;salary_worker;instagram;android;22173.48;;;;
6996;2024-03-25;Karaganda;Taraz;1064;food_delivery;online_store;cash;salary_worker;organic;web;9375.64;;;;
6997;2024-03-25;Karaganda;Atyrau;2702;retail_fashion;online_store;card_kz;salary_worker;marketplace;web;11764.79;;;;
6998;2024-03-25;Almaty;Karaganda;2213;healthcare_services;offline_pos;qr_kaspi;salary_worker;tiktok;web;16469.86;;;;
6999;2024-03-25;Taraz;Aktobe;3938;food_delivery;offline_pos;card_intl;student;marketplace;android;8909.03;;;;
7000;2024-03-25;Almaty;Almaty;1943;education_services;marketplace;card_kz;entrepreneur;instagram;ios;15048.96;;;;
7001;2024-03-25;Taraz;Atyrau;2313;ride_hailing;social_media;cash;salary_worker;offline;web;8820.83;;;;
7002;2024-03-25;Kostanay;Kostanay;3801;healthcare_services;social_media;card_kz;salary_worker;organic;android;7644.39;;;;
7003;2024-03-25;Kostanay;Shymkent;4610;digital_services;online_store;card_kz;entrepreneur;tiktok;web;2450.57;;;;
7004;2024-03-25;Aktobe;Astana;3212;digital_services;offline_pos;card_intl;salary_worker;google_ads;android;1845.63;;;;
7005;2024-03-25;Pavlodar;Karaganda;1671;grocery;online_store;qr_kaspi;entrepreneur;instagram;android;5195.77;;;;
7006;2024-03-25;Astana;Pavlodar;4253;education_services;social_media;card_kz;student;organic;web;17204.85;;;;
7007;2024-03-25;Shymkent;Kostanay;1159;ecommerce_general;offline_pos;qr_kaspi;salary_worker;marketplace;web;12328.56;;;;
7008;2024-03-25;Kostanay;Atyrau;1807;travel;offline_pos;card_kz;retired;google_ads;android;16903.98;;;;
7009;2024-03-25;Shymkent;Atyrau;4935;grocery;marketplace;qr_kaspi;salary_worker;tiktok;android;26792.44;;;;
7010;2024-03-25;Atyrau;Pavlodar;4669;ecommerce_general;marketplace;card_kz;salary_worker;instagram;android;17438.71;;;;
7011;2024-03-25;Aktobe;Atyrau;1326;ecommerce_general;online_store;card_kz;unknown;marketplace;ios;8619.9;;;;
7012;2024-03-25;Aktobe;Aktobe;3371;digital_services;mobile_app;card_kz;retired;organic;ios;14844.57;;;;
7013;2024-03-25;Karaganda;Almaty;2341;travel;marketplace;cash;student;referral;ios;17504.54;;;;
7014;2024-03-25;Kostanay;Oskemen;3166;travel;online_store;card_kz;entrepreneur;organic;android;24068.61;;;;
7015;2024-03-25;Pavlodar;Karaganda;4246;grocery;online_store;card_kz;salary_worker;tiktok;web;13387.2;;;;
7016;2024-03-25;Almaty;Astana;3522;food_delivery;social_media;cash;student;google_ads;android;13138.27;;;;
7017;2024-03-25;Atyrau;Aktobe;3724;food_delivery;online_store;qr_kaspi;entrepreneur;tiktok;android;11784.29;;;;
7018;2024-03-25;Pavlodar;Astana;4039;retail_fashion;mobile_app;card_kz;salary_worker;instagram;web;6100.7;;;;
7019;2024-03-25;Taraz;Shymkent;3429;grocery;marketplace;card_kz;salary_worker;referral;ios;16789.66;;;;
7020;2024-03-25;Shymkent;Almaty;3038;ride_hailing;offline_pos;card_kz;retired;marketplace;android;5418.02;;;;
7021;2024-03-25;Taraz;Almaty;3563;electronics;offline_pos;cash;salary_worker;organic;unknown;30538.74;;;;
7022;2024-03-25;Oskemen;Taraz;1354;ride_hailing;offline_pos;card_kz;salary_worker;tiktok;android;3507.71;;;;
7023;2024-03-25;Almaty;Oskemen;1665;electronics;online_store;card_kz;unknown;organic;web;25565.56;;;;
7024;2024-03-25;Karaganda;Almaty;3238;electronics;offline_pos;qr_kaspi;entrepreneur;instagram;web;67668.02;;;;
7025;2024-03-25;Astana;Kostanay;3754;ride_hailing;social_media;card_kz;student;google_ads;ios;9624.97;;;;
7026;2024-03-25;Kostanay;Almaty;4806;electronics;social_media;card_kz;student;instagram;android;21606.38;;;;
7027;2024-03-25;Pavlodar;Astana;4235;education_services;online_store;cash;student;google_ads;android;25941.18;;;;
7028;2024-03-25;Astana;Atyrau;3439;ecommerce_general;offline_pos;card_kz;salary_worker;instagram;ios;31966.31;;;;
7029;2024-03-25;Kostanay;Pavlodar;1301;healthcare_services;offline_pos;card_kz;retired;referral;android;10616.94;;;;
7030;2024-03-25;Atyrau;Almaty;3109;education_services;social_media;qr_kaspi;student;tiktok;web;15541.74;;;;
7031;2024-03-25;Shymkent;Shymkent;4133;grocery;social_media;qr_kaspi;student;google_ads;ios;9184.32;;;;
7032;2024-03-25;Atyrau;Shymkent;3696;grocery;offline_pos;cash;entrepreneur;instagram;web;3702.29;;;;
7033;2024-03-25;Atyrau;Almaty;3884;education_services;mobile_app;wallet;unknown;instagram;ios;21155.09;;;;
7034;2024-03-25;Almaty;Almaty;4140;ecommerce_general;online_store;card_kz;student;instagram;ios;7866.12;;;;
7035;2024-03-25;Pavlodar;Aktobe;2654;grocery;online_store;card_kz;student;google_ads;android;8422.0;;;;
7036;2024-03-25;Aktobe;Kostanay;4070;electronics;online_store;cash;student;organic;web;15665.58;;;;
7037;2024-03-25;Astana;Taraz;1649;food_delivery;online_store;cash;entrepreneur;organic;android;20882.29;;;;
7038;2024-03-25;Atyrau;Karaganda;4681;grocery;online_store;card_kz;entrepreneur;organic;android;8421.99;;;;
7039;2024-03-25;Astana;Aktobe;1731;digital_services;online_store;cash;salary_worker;instagram;android;9141.62;;;;
7040;2024-03-25;Almaty;Almaty;2645;ecommerce_general;online_store;card_kz;retired;tiktok;web;17328.58;;;;
7041;2024-03-25;Pavlodar;Pavlodar;2658;food_delivery;mobile_app;qr_kaspi;retired;instagram;ios;8910.44;;;;
7042;2024-03-25;Taraz;Atyrau;3568;electronics;online_store;card_kz;salary_worker;instagram;android;17884.38;;;;
7043;2024-03-25;Almaty;Atyrau;2069;ecommerce_general;offline_pos;wallet;salary_worker;google_ads;web;3429.33;;;;
7044;2024-03-25;Taraz;Aktobe;3926;grocery;social_media;cash;entrepreneur;instagram;ios;5206.55;;;;
7045;2024-03-25;Pavlodar;Oskemen;1815;electronics;online_store;card_kz;salary_worker;organic;web;6807.32;;;;
7046;2024-03-25;Aktobe;Shymkent;1089;ecommerce_general;online_store;qr_kaspi;salary_worker;tiktok;android;29282.8;;;;
7047;2024-03-25;Almaty;Atyrau;2254;education_services;offline_pos;qr_kaspi;salary_worker;tiktok;android;27373.43;;;;
7048;2024-03-25;Taraz;Shymkent;3652;ecommerce_general;social_media;cash;entrepreneur;instagram;web;3821.86;;;;
7049;2024-03-25;Almaty;Astana;3522;ecommerce_general;social_media;cash;student;organic;web;6436.7;;;;
7050;2024-03-25;Oskemen;Oskemen;2679;ride_hailing;offline_pos;wallet;retired;organic;ios;12515.71;;;;
7051;2024-03-25;Pavlodar;Pavlodar;3984;healthcare_services;online_store;card_kz;salary_worker;google_ads;ios;12451.18;;;;
7052;2024-03-25;Karaganda;Karaganda;4332;ecommerce_general;marketplace;qr_kaspi;unknown;instagram;web;11723.45;;;;
7053;2024-03-25;Taraz;Karaganda;3779;ecommerce_general;mobile_app;card_kz;retired;google_ads;web;6514.07;;;;
7054;2024-03-25;Taraz;Astana;3224;electronics;social_media;qr_kaspi;salary_worker;tiktok;android;25591.0;;;;
7055;2024-03-25;Shymkent;Taraz;1019;digital_services;social_media;cash;salary_worker;instagram;unknown;13647.87;;;;
7056;2024-03-25;Shymkent;Almaty;3001;travel;offline_pos;card_kz;salary_worker;google_ads;web;27999.46;;;;
7057;2024-03-25;Aktobe;Aktobe;1777;healthcare_services;marketplace;qr_kaspi;retired;google_ads;web;11647.74;;;;
7058;2024-03-25;Shymkent;Pavlodar;1220;food_delivery;online_store;card_kz;salary_worker;referral;unknown;16098.04;;;;
7059;2024-03-25;Shymkent;Oskemen;4222;education_services;online_store;card_kz;student;organic;android;30325.8;;;;
7060;2024-03-25;Almaty;Taraz;1692;retail_fashion;offline_pos;card_kz;unknown;offline;web;19584.55;;;;
7061;2024-03-25;Kostanay;Kostanay;1097;food_delivery;social_media;cash;student;instagram;ios;18408.89;;;;
7062;2024-03-25;Kostanay;Pavlodar;4411;ecommerce_general;online_store;qr_kaspi;student;referral;unknown;31464.14;;;;
7063;2024-03-25;Pavlodar;Kostanay;4977;ecommerce_general;online_store;qr_kaspi;salary_worker;instagram;android;5219.35;;;;
7064;2024-03-25;Pavlodar;Oskemen;3947;electronics;online_store;card_kz;salary_worker;google_ads;android;26923.85;;;;
7065;2024-03-25;Oskemen;Kostanay;3081;grocery;marketplace;cash;entrepreneur;marketplace;ios;4930.16;;;;
7066;2024-03-25;Taraz;Karaganda;4596;food_delivery;social_media;card_kz;salary_worker;instagram;ios;6282.61;;;;
7067;2024-03-25;Almaty;Astana;4281;food_delivery;online_store;qr_kaspi;salary_worker;instagram;web;19334.38;;;;
7068;2024-03-25;Aktobe;Pavlodar;4727;ride_hailing;social_media;card_kz;student;organic;android;13534.29;;;;
7069;2024-03-26;Oskemen;Aktobe;1686;retail_fashion;social_media;card_kz;unknown;organic;android;24561.78;;;;
7070;2024-03-26;Kostanay;Aktobe;1917;ecommerce_general;offline_pos;wallet;student;google_ads;android;5060.3;;;;
7071;2024-03-26;Shymkent;Astana;3554;ecommerce_general;online_store;card_kz;salary_worker;instagram;ios;9504.29;;;;
7072;2024-03-26;Shymkent;Almaty;4808;electronics;online_store;cash;salary_worker;tiktok;ios;25076.55;;;;
7073;2024-03-26;Kostanay;Astana;3115;grocery;marketplace;wallet;salary_worker;google_ads;web;2829.32;;;;
7074;2024-03-26;Atyrau;Pavlodar;2966;ecommerce_general;marketplace;qr_kaspi;unknown;tiktok;web;11579.42;;;;
7075;2024-03-26;Astana;Atyrau;4900;electronics;online_store;card_kz;salary_worker;tiktok;android;34972.6;;;;
7076;2024-03-26;Kostanay;Astana;3062;grocery;offline_pos;card_kz;entrepreneur;google_ads;android;11227.33;;;;
7077;2024-03-26;Aktobe;Taraz;4379;ecommerce_general;marketplace;card_intl;student;organic;web;4379.42;;;;
7078;2024-03-26;Aktobe;Shymkent;1061;retail_fashion;online_store;qr_kaspi;student;instagram;android;10533.08;;;;
7079;2024-03-26;Kostanay;Pavlodar;4847;grocery;online_store;qr_kaspi;entrepreneur;referral;android;5498.6;;;;
7080;2024-03-26;Oskemen;Almaty;1014;digital_services;online_store;card_intl;salary_worker;instagram;web;5870.57;;;;
7081;2024-03-26;Pavlodar;Kostanay;3659;ride_hailing;offline_pos;cash;unknown;organic;ios;8548.22;;;;
7082;2024-03-26;Pavlodar;Almaty;1784;food_delivery;marketplace;qr_kaspi;entrepreneur;tiktok;android;8938.28;;;;
7083;2024-03-26;Karaganda;Oskemen;3633;food_delivery;offline_pos;cash;salary_worker;tiktok;android;8644.79;;;;
7084;2024-03-26;Aktobe;Pavlodar;1917;food_delivery;social_media;cash;retired;tiktok;android;7187.59;;;;
7085;2024-03-26;Aktobe;Almaty;1802;travel;marketplace;wallet;student;instagram;ios;27767.86;;;;
7086;2024-03-26;Shymkent;Pavlodar;2624;ecommerce_general;online_store;cash;unknown;instagram;android;9556.48;;;;
7087;2024-03-26;Oskemen;Atyrau;4638;grocery;marketplace;cash;unknown;marketplace;web;9661.61;;;;
7088;2024-03-26;Kostanay;Atyrau;4524;electronics;online_store;cash;salary_worker;organic;android;19502.18;;;;
7089;2024-03-26;Aktobe;Aktobe;2901;ride_hailing;mobile_app;card_kz;salary_worker;google_ads;web;3515.08;;;;
7090;2024-03-26;Taraz;Taraz;1442;electronics;online_store;card_kz;entrepreneur;instagram;android;8340.48;;;;
7091;2024-03-26;Taraz;Aktobe;2386;ride_hailing;social_media;qr_kaspi;student;referral;web;6448.67;;;;
7092;2024-03-26;Oskemen;Aktobe;3250;travel;online_store;cash;student;google_ads;android;38755.99;;;;
7093;2024-03-26;Kostanay;Taraz;2125;retail_fashion;offline_pos;card_kz;entrepreneur;instagram;ios;9555.75;;;;
7094;2024-03-26;Oskemen;Aktobe;1210;education_services;marketplace;qr_kaspi;salary_worker;instagram;android;52421.74;;;;
7095;2024-03-26;Oskemen;Oskemen;3021;electronics;offline_pos;qr_kaspi;salary_worker;google_ads;android;14460.88;;;;
7096;2024-03-26;Astana;Aktobe;2494;ride_hailing;social_media;qr_kaspi;salary_worker;referral;android;11431.3;;;;
7097;2024-03-26;Astana;Aktobe;3993;digital_services;offline_pos;cash;salary_worker;offline;android;10936.6;;;;
7098;2024-03-26;Pavlodar;Aktobe;4330;grocery;offline_pos;card_kz;salary_worker;instagram;android;6574.57;;;;
7099;2024-03-26;Taraz;Taraz;4989;ecommerce_general;mobile_app;card_kz;salary_worker;google_ads;android;8399.89;;;;
7100;2024-03-26;Taraz;Karaganda;1711;digital_services;online_store;qr_kaspi;retired;offline;ios;8249.67;;;;
7101;2024-03-26;Karaganda;Almaty;2141;education_services;marketplace;cash;entrepreneur;referral;ios;10668.77;;;;
7102;2024-03-26;Pavlodar;Taraz;2062;retail_fashion;mobile_app;card_kz;salary_worker;instagram;web;11944.06;;;;
7103;2024-03-26;Astana;Taraz;2229;education_services;online_store;cash;salary_worker;tiktok;android;26622.21;;;;
7104;2024-03-26;Oskemen;Kostanay;1978;food_delivery;mobile_app;card_kz;salary_worker;instagram;web;8461.43;;;;
7105;2024-03-26;Oskemen;Karaganda;4125;travel;online_store;cash;student;instagram;ios;33514.05;;;;
7106;2024-03-26;Kostanay;Oskemen;4061;retail_fashion;online_store;cash;salary_worker;organic;ios;13198.41;;;;
7107;2024-03-26;Astana;Almaty;4893;grocery;online_store;qr_kaspi;entrepreneur;referral;ios;3910.73;;;;
7108;2024-03-26;Taraz;Oskemen;3686;ecommerce_general;offline_pos;card_kz;salary_worker;google_ads;ios;6601.48;;;;
7109;2024-03-26;Pavlodar;Astana;3333;ecommerce_general;online_store;cash;salary_worker;organic;android;14561.27;;;;
7110;2024-03-26;Karaganda;Shymkent;1473;food_delivery;mobile_app;cash;salary_worker;organic;web;3172.24;;;;
7111;2024-03-26;Taraz;Pavlodar;2891;ecommerce_general;offline_pos;wallet;student;marketplace;ios;15713.56;;;;
7112;2024-03-26;Pavlodar;Taraz;4408;electronics;offline_pos;wallet;salary_worker;google_ads;ios;102919.13;;;;
7113;2024-03-26;Oskemen;Shymkent;1627;education_services;online_store;card_kz;retired;google_ads;android;15992.37;;;;
7114;2024-03-26;Aktobe;Astana;1162;travel;offline_pos;card_kz;salary_worker;instagram;ios;22347.05;;;;
